,Name,Age,Overall,Potential,Special,Nationality,Club
4755,H. Maguire,22,70,78,1565,England,Hull City
4756,F. Melchiorri,28,70,70,1638,Italy,Cagliari
4757,S. Prediger,28,70,70,1999,Argentina,Belgrano de Córdoba
4758,S. Prediger,28,70,70,1999,Argentina,Belgrano de Córdoba
4759,R. Bianco,27,69,69,1853,Italy,Carpi
4760,S. Wuytens,25,69,71,1843,Belgium,AZ Alkmaar
4761,Y. Opazo,30,69,69,1844,Chile,CD Huachipato
4762,J. Hopf,28,69,69,1147,Sweden,Gençlerbirliği SK
4763,G. Pasquale,33,69,69,1929,Italy,Udinese
4764,E. Kılıçaslan,30,69,69,1812,Germany,Osmanlıspor
4765,J. Larentowicz,31,69,69,1872,United States,LA Galaxy
4766,M. van der Maarel,25,69,70,1737,Netherlands,FC Utrecht
4767,J. Jääskeläinen,40,69,69,1029,Finland,Wigan Athletic
4768,R. Osorio,35,69,69,1831,Mexico,Monterrey
4769,N. Benítez,31,69,69,1834,Argentina,Atlético de Rafaela
4771,E. Kawashima,32,69,69,1165,Japan,Dundee United
4772,N. Bodurov,29,69,69,1683,Bulgaria,FC Midtjylland
4773,T. Ndoro,27,69,69,1635,Zimbabwe,Orlando Pirates
4774,I. Paurević,24,69,73,1670,Croatia,FC Ufa
4775,D. Roef,21,69,78,1227,Belgium,RSC Anderlecht
4776,B. Mhlongo,24,69,73,1084,South Africa,Orlando Pirates
4777,D. Bakker,20,69,76,1776,Netherlands,ADO Den Haag
4778,J. Villota,23,69,72,1876,Colombia,Patriotas Boyacá FC
4779,A. Benali,23,69,75,1783,Libya,Pescara
4780,M. Jahfali,24,69,69,1587,Saudi Arabia,Al Hilal
4781,Yang Dong Hyen,29,69,69,1646,Korea Republic,Pohang Steelers
4782,L. Figueroa,32,69,69,1899,Chile,Colo-Colo
4783,J. Stanislas,25,69,71,1701,England,Bournemouth
4784,L. Franco,38,69,69,1094,Argentina,SD Huesca
4785,G. Flores,29,69,69,1916,Mexico,Deportivo Toluca
4786,S. Politevich,25,69,69,1577,Belarus,Gençlerbirliği SK
4787,T. Brzyski,33,69,69,1996,Poland,Legia Warszawa
4788,A. Méyé,20,69,79,1696,Gabon,Eskişehirspor
4789,G. Perico,31,69,69,1717,Italy,Cesena
4790,D. Wuytens,24,69,73,1549,Belgium,Willem II
4791,A. Sepúlveda,24,69,72,1820,Mexico,Querétaro
4792,K. Wæhler,39,69,69,1403,Norway,Vålerenga Fotball
4793,Cícero,29,69,69,1772,Guinea Bissau,FC Paços de Ferreira
4794,F. Parra,30,69,69,1638,Argentina,Atlético de Rafaela
4795,Manuel Torres,24,69,71,1741,Spain,Karlsruher SC
4796,H. Yamaguchi,24,69,73,1791,Japan,Hannover 96
4797,S. Montoya,23,69,73,1766,Colombia,Deportes Tolima
4798,M. Olsson,27,69,69,1819,Sweden,Derby County
4799,D. Stroh-Engel,29,69,69,1608,Germany,SV Darmstadt 98
4800,T. Elrich,28,69,69,1867,Australia,Adelaide United
4801,Alcalá,26,69,70,1620,Spain,Girona FC
4802,J. Rodríguez,30,69,69,1884,Uruguay,Club Atlético Tigre
4803,S. Hutchinson,24,69,71,1567,England,Fulham
4804,W. Buckley,25,69,71,1729,England,Birmingham City
4805,V. Rüfli,27,69,69,1881,Switzerland,FC Sion
4806,M. Gregoritsch,21,69,77,1772,Austria,Hamburger SV
4807,N. Acevedo,26,69,69,1770,Argentina,Unión de Santa Fe
4808,Vilas Boas,32,69,69,1681,Portugal,Rio Ave FC
4809,Alanzinho,32,69,69,1721,Brazil,Stabæk Fotball
4810,J. Velázquez,24,69,71,1672,Venezuela,FC Arouca
4811,S. Ameobi,23,69,73,1718,Nigeria,Cardiff City
4812,S. Popov,24,69,71,1773,Bulgaria,Kasimpaşa SK
4813,S. Ameobi,33,69,69,1660,Nigeria,Fleetwood Town
4814,E. Falkenburg,27,69,69,1764,Netherlands,Willem II
4815,B. Martin,30,69,69,1610,France,Clermont Foot 63
4816,G. Bellusci,25,69,70,1694,Italy,Leeds United
4817,A. Oğuz,22,69,76,1777,Turkey,Gençlerbirliği SK
4818,D. Cabrera,25,69,70,1891,Mexico,U.N.A.M.
4819,D. Cabrera,25,69,70,1891,Mexico,U.N.A.M.
4820,Jaime Romero,24,69,71,1736,Spain,Real Zaragoza
4821,G. Mackay-Steven,24,69,71,1772,Scotland,Celtic
4822,N. Aguirre,24,69,71,1930,Argentina,Club Atlético Lanús
4823,N. Belmonte,28,69,69,1612,Italy,Perugia
4824,Ricardo Dias,24,69,73,1736,Portugal,Os Belenenses
4825,A. Vargas,27,69,69,1755,Colombia,Deportes Tolima
4826,Sisi,29,69,69,1718,Spain,Lech Poznań
4827,Paulo Lopes,37,69,69,1142,Portugal,SL Benfica
4828,S. Franklin,30,69,69,1886,United States,DC United
4829,F. Schultz,23,69,73,1804,Chile,Santiago Wanderers
4830,C. Evans,24,69,71,1682,Northern Ireland,Blackburn Rovers
4831,A. Richards,24,69,73,1752,Wales,Fulham
4832,R. Leipertz,22,69,74,1706,Germany,1. FC Heidenheim 1846
4833,R. Salinas,27,69,69,1962,Mexico,Club Atlas
4834,E. Moreno,23,69,74,1743,Colombia,CD Tondela
4835,M. Andersen,26,69,70,1150,Denmark,FC Midtjylland
4836,M. Silvestri,24,69,73,1165,Italy,Leeds United
4837,E. Şahin,20,69,77,1598,Turkey,Medipol Başakşehir FK
4838,A. Powell,20,69,75,1803,Jamaica,Portland Timbers
4839,J. Garner,27,69,69,1827,England,Preston North End
4840,William,28,69,69,1973,Brazil,Club América
4841,C. Janker,30,69,69,1576,Germany,FC Augsburg
4842,R. Gabrielsen,23,69,75,1730,Norway,Molde FK
4843,A. Zamorano,21,69,74,1941,Mexico,Monarcas Morelia
4844,M. Azira,27,69,69,1795,Uganda,Colorado Rapids
4845,Nazarinho Rios,27,69,69,1720,Brazil,Palmeiras
4846,M. Barrow,22,69,75,1681,Gambia,Swansea City
4847,C. Ascues,23,69,75,1734,Peru,VfL Wolfsburg
4848,N. Amiri,18,69,81,1814,Germany,TSG 1899 Hoffenheim
4849,S. Rizzato,33,69,69,1859,Italy,Trapani
4850,D. Keet,25,69,70,1187,South Africa,KV Kortrijk
4851,Isaac Cuenca,24,69,73,1724,Spain,Granada CF
4852,L. Chaparro,24,69,73,1825,Argentina,Estoril Praia
4853,M. Livaja,21,69,76,1690,Croatia,Empoli
4854,L. Lobos,33,69,69,1722,Mexico,Deportivo Toluca
4855,A. Gyurcsó,24,69,73,1715,Hungary,Pogoń Szczecin
4856,M. Uribe,24,69,72,1943,Colombia,Atlético Nacional
4857,A. Marušić,22,69,73,1848,Montenegro,KV Kortrijk
4858,A. Al Fraidi,27,69,69,1803,Saudi Arabia,Al Nassr
4859,C. Hountondji,21,69,76,1505,France,AJ Auxerre
4860,M. Volta,28,69,69,1521,Italy,Perugia
4861,S. Sharahili,25,69,71,1790,Saudi Arabia,Al Nassr
4862,Idris,30,69,69,1724,Senegal,Boavista FC
4863,A. Touré,19,69,82,1726,Mali,AS Monaco
4864,J. Koch,24,69,72,1849,Germany,Fortuna Düsseldorf
4865,J. Olave,39,69,69,1120,Argentina,Belgrano de Córdoba
4866,D. Iorfa,20,69,80,1682,England,Wolverhampton Wanderers
4867,R. Jack,23,69,74,1853,Scotland,Aberdeen
4868,Flavio Paixão,30,69,69,1748,Portugal,Lechia Gdańsk
4869,M. Luongo,22,69,77,1857,Australia,Queens Park Rangers
4870,T. Watt,21,69,79,1653,Scotland,Charlton Athletic
4871,G. Fernández,31,69,69,1821,Argentina,Estudiantes de La Plata
4872,J. Hayes,27,69,69,1824,Republic of Ireland,Aberdeen
4873,K. Laribi,24,69,73,1709,Tunisia,Sassuolo
4874,Marco Paixão,30,69,69,1709,Portugal,Lechia Gdańsk
4875,K. Persoons,31,69,69,1928,Belgium,Sporting Lokeren
4876,M. Hawsawi,23,69,75,1595,Saudi Arabia,Al Ahli
4877,Hermoso,20,69,81,1761,Spain,Real Valladolid CF
4878,D. Guidileye,25,69,71,1714,Mauritania,AS Nancy Lorraine
4879,K. Malcuit,23,69,73,1901,France,AS Saint-Étienne
4880,K. Malcuit,23,69,73,1901,France,AS Saint-Étienne
4881,A. Schwolow,23,69,73,1042,Germany,SC Freiburg
4882,T. Castagne,19,69,78,1659,Belgium,KRC Genk
4883,I. Vrdoljak,31,69,69,1719,Croatia,Legia Warszawa
4884,L. Cook,18,69,83,1865,England,Leeds United
4885,M. Núñez,28,69,69,1808,Argentina,Millonarios FC
4886,E. Galeković,34,69,69,1190,Australia,Adelaide United
4887,M. Pedersen,25,69,71,1783,Norway,Strømsgodset IF
4888,T. Moulin,25,69,70,1961,France,Waasland-Beveren
4889,Cristian Ceballos,22,69,77,1717,Spain,Charlton Athletic
4890,L. Gülen,21,69,74,1670,Switzerland,FC Vaduz
4891,E. Kachunga,23,69,73,1735,Germany,FC Ingolstadt 04
4892,J. Mackie,29,69,69,1885,Scotland,Queens Park Rangers
4893,S. Sparagna,20,69,77,1482,France,Olympique de Marseille
4894,M. Urruti,24,69,72,1818,Argentina,FC Dallas
4895,D. Khomchenovskyy,25,69,71,1668,Ukraine,SD Ponferradina
4896,Ansel Barnisco,27,69,69,1813,Brazil,Grêmio
4897,Dani Benítez,28,69,69,1802,Spain,AD Alcorcón
4898,P. van Anholt,24,69,73,1905,Netherlands,SC Heerenveen
4899,J. Samuelsen,30,69,69,1931,Norway,Odds BK
4900,Alam Araújo,27,69,69,1804,Brazil,Ponte Preta
4901,Linares,32,69,69,1702,Spain,Real Oviedo
4902,G. Cunningham,24,69,73,1818,Republic of Ireland,Preston North End
4903,S. De Petter,29,69,69,1844,Belgium,KV Mechelen
4904,Renatao Baumer,27,69,69,1795,Brazil,São Paulo
4905,J. Pearce,27,69,69,1453,England,Wigan Athletic
4906,A. Walke,32,69,69,1158,Germany,FC Red Bull Salzburg
4907,T. Kane,21,69,76,1732,England,NEC Nijmegen
4908,Hélder Costa,21,69,79,1686,Portugal,AS Monaco
4909,L. Zwoliński,22,69,76,1670,Poland,Pogoń Szczecin
4910,C. Cohen,28,69,69,1961,England,Nottingham Forest
4911,R. Hollingshead,24,69,73,1906,United States,FC Dallas
4912,C. N'Jié,21,69,77,1812,Cameroon,Tottenham Hotspur
4913,E. Berggreen,22,69,76,1639,Denmark,1. FSV Mainz 05
4914,Diegildo Ramos,27,69,69,1831,Brazil,Santos
4915,B. Boswell,32,69,69,1505,United States,DC United
4916,M. Caktaš,23,69,75,1796,Croatia,Rubin Kazan
4917,L. Thy,23,69,73,1847,Germany,FC St. Pauli
4918,Dálcio,19,69,79,1703,Portugal,SL Benfica
4919,Cobeño,33,69,69,1140,Spain,Rayo Vallecano
4920,L. Sepsi,28,69,69,1744,Romania,1. FC Nürnberg
4921,E. Cantero,29,69,69,1638,Paraguay,CD Cobresal
4923,Rodrigo Pinho,24,69,73,1624,Brazil,CD Nacional
4924,A. Cordaro,29,69,69,1767,Belgium,SV Zulte-Waregem
4925,D. Verde,19,69,81,1720,Italy,Pescara
4927,A. Fransson,21,69,78,1848,Sweden,FC Basel 1893
4928,J. Pineda,26,69,70,1678,Chile,Córdoba CF
4929,A. Rivas,30,69,69,1853,Colombia,Deportes Tolima
4930,D. Falcinelli,24,69,73,1589,Italy,Sassuolo
4931,C. Bonilla,22,69,77,1179,Colombia,Atlético Nacional
4932,S. Scannell,24,69,71,1791,Republic of Ireland,Huddersfield Town
4933,F. Vismara,32,69,69,1679,Argentina,Racing Club
4934,J. Schlupp,22,69,77,1929,Ghana,Leicester City
4935,B. Perea,22,69,77,1671,Colombia,ESTAC Troyes
4936,Eric Pereira,29,69,69,1806,Brazil,Najran SC
4937,E. Manucharyan,28,69,69,1708,Armenia,FC Ural Yekaterinburg
4938,M. Mancienne,27,69,69,1713,England,Nottingham Forest
4939,S. Motta,31,69,69,1804,Colombia,La Equidad
4940,A. Seculin,24,69,71,1009,Italy,Chievo Verona
4941,A. Seculin,24,69,71,1009,Italy,Chievo Verona
4942,R. Schoofs,21,69,75,1851,Belgium,KAA Gent
4943,A. Henríquez,32,69,69,1338,Colombia,Atlético Nacional
4944,I. Vélez,30,69,69,1760,Colombia,Junior FC
4945,Fran Vélez,24,69,73,1625,Spain,UD Almería
4946,R. James,21,69,75,1742,England,Wigan Athletic
4947,B. Kumordzi,30,69,69,1898,Ghana,KRC Genk
4948,D. Orlishausen,32,69,69,1063,Germany,Karlsruher SC
4949,Rafa,30,69,69,1663,Spain,SC Paderborn 07
4950,S. Nijland,26,69,69,1741,Netherlands,PEC Zwolle
4951,C. Bieler,31,69,69,1734,Argentina,Belgrano de Córdoba
4952,K. Coulibaly,23,69,73,1613,Mali,KAA Gent
4953,A. Rosati,32,69,69,1051,Italy,Perugia
4954,M. Caldara,21,69,79,1397,Italy,Cesena
4955,R. Wolf,27,69,69,1042,Germany,SV Werder Bremen
4956,Manuel José,34,69,69,1868,Portugal,FC Paços de Ferreira
4957,M. Dituro,28,69,69,1106,Argentina,CD Antofagasta
4958,L. Garbutt,22,69,77,1888,England,Fulham
4959,D. Arslanagic,22,69,75,1481,Belgium,Standard de Liège
4961,M. Amsif,26,69,69,1076,Morocco,1. FC Union Berlin
4962,D. Veselinović,27,69,69,1575,Serbia,KV Mechelen
4963,M. Cetnarski,26,69,69,1840,Poland,Cracovia
4964,S. Stangl,23,69,75,1834,Austria,SK Rapid Wien
4965,A. Achahbar,21,69,75,1740,Netherlands,Feyenoord
4966,Andreas Pereira,19,69,82,1700,Brazil,Manchester United
4967,J. Al Hussain,32,69,69,1799,Syria,Al Taawoun
4968,Wagner,28,69,69,1777,Brazil,CD Tondela
4969,L. Valenzuela,27,69,69,1896,Chile,CD Cobresal
4970,Eder Pinhanços,27,69,69,1547,Brazil,Atlético Paranaense
4971,B. Evans,30,69,69,1952,United States,Seattle Sounders FC
4972,G. Hupperts,23,69,73,1780,Netherlands,Willem II
4973,P. Dummett,23,69,73,1779,Wales,Newcastle United
4974,L. Dubois,20,69,79,1697,France,FC Nantes
4975,R. Di Gennaro,21,69,77,1117,Italy,Latina
4976,M. Taylor,33,69,69,2005,England,Burnley
4977,J. Knudsen,22,69,75,1819,Denmark,Ipswich Town
4978,N. Borchers,34,69,69,1589,United States,Portland Timbers
4979,Kwak Hee Ju,33,69,69,1752,Korea Republic,Suwon Samsung Bluewings
4980,E. Albín,26,69,69,1811,Uruguay,FC Arouca
4981,J. Vaughan,26,69,69,1798,England,Birmingham City
4982,R. Miyaichi,22,69,75,1615,Japan,FC St. Pauli
4983,F. Piovaccari,30,69,69,1640,Italy,Western Sydney Wanderers
4984,Carpio,31,69,69,1809,Spain,Deportivo Alavés
4985,Miquel,22,69,77,1514,Spain,SD Ponferradina
4986,K. Manneh,20,69,80,1759,Gambia,Vancouver Whitecaps FC
4987,O. Boscagli,17,69,83,1598,France,OGC Nice
4988,M. D'Alessandro,24,69,72,1687,Italy,Atalanta
4989,Pintassilgo,30,69,69,1848,Portugal,FC Arouca
4990,F. Nájera,31,69,69,1482,Colombia,Atlético Nacional
4991,Renaldo Justinho,27,69,69,1775,Brazil,São Paulo
4992,O. Martínez,29,69,69,1921,Paraguay,Club América
4993,G. Maluleka,26,69,70,1921,South Africa,Kaizer Chiefs
4994,S. Medina,23,69,73,1739,Colombia,Pachuca
4995,R. Žulj,23,69,73,1693,Austria,SpVgg Greuther Fürth
4996,A. Cadavid,29,69,69,1458,Colombia,Millonarios FC
4997,M. Pérez Guedes,23,69,73,1731,Argentina,Club Atlético Temperley
4998,J. Spector,29,69,69,1827,United States,Birmingham City
4999,Macarinho Louro,27,69,69,1713,Brazil,Vasco da Gama
5000,A. Ounas,18,69,84,1790,France,FC Girondins de Bordeaux
5001,S. De Ridder,28,69,69,1837,Belgium,SV Zulte-Waregem
5002,S. De Ridder,28,69,69,1837,Belgium,SV Zulte-Waregem
5003,H. Afful,29,69,69,1839,Ghana,Columbus Crew SC
5004,S. Decarli,23,69,75,1536,Switzerland,Eintracht Braunschweig
5005,Alcatraz,28,69,69,1939,Colombia,Atlético Nacional
5006,F. Díaz,31,69,69,1896,Colombia,Atlético Nacional
5007,E. Velarde,29,69,69,1930,Mexico,Club León
5008,S. Harper,40,69,69,1158,England,Sunderland
5009,G. Belaud,28,69,69,1826,France,Stade Brestois 29
5010,D. Koné,29,69,69,1693,Burkina Faso,Sivasspor
5011,M. Langer,30,69,69,1054,Austria,IFK Norrköping
5012,M. Woolford,29,69,69,1786,England,Sheffield United
5013,M. Nervo,24,69,73,1665,Argentina,Club Atlético Huracán
5014,U. Kurt,24,69,73,1572,Turkey,Çaykur Rizespor
5015,Luís Aurélio,26,69,69,1895,Portugal,CD Nacional
5016,M. Defederico,25,69,70,1743,Argentina,Deportivo San Marcos de Arica
5018,J. King,23,69,75,1710,Norway,Bournemouth
5019,Javi Jiménez,28,69,69,1152,Spain,Elche CF
5020,B. van Leer,23,69,73,1121,Netherlands,Roda JC Kerkrade
5021,Y. Bodiger,20,69,76,1762,France,Toulouse Football Club
5022,J. Abella,21,69,75,1822,Mexico,Santos Laguna
5023,R. Tesche,28,69,69,1991,Germany,Nottingham Forest
5024,Lee Jeong Hyup,24,69,73,1666,Korea Republic,Ulsan Hyundai FC
5025,Santamaría,19,69,80,1791,Spain,Bilbao Athletic
5026,G. Kagelmacher,27,69,69,1775,Uruguay,TSV 1860 München
5027,H. Novillo,23,69,75,1777,France,Melbourne City FC
5028,K. Otigba,22,69,74,1586,Nigeria,SC Heerenveen
5029,J. Schauerte,27,69,69,1822,Germany,Fortuna Düsseldorf
5030,S. Peszko,30,69,69,1801,Poland,Lechia Gdańsk
5031,U. Spajić,22,69,73,1669,Serbia,Toulouse Football Club
5032,V. Fiorillo,25,69,69,1005,Italy,Pescara
5033,B. Karadeniz,24,69,73,1502,Turkey,FC St. Gallen
5034,Héctor Rodas,27,69,69,1546,Spain,Córdoba CF
5035,D. Demme,23,69,74,1905,Germany,RB Leipzig
5036,Anderson Correia,24,69,73,1791,Brazil,Boavista FC
5037,M. Kone,25,69,70,1902,Ivory Coast,Cesena
5038,M. Fofana,23,69,74,1684,Ivory Coast,FC Lorient
5039,R. Riou,35,69,69,1124,France,Oud-Heverlee Leuven
5040,L. Domínguez,25,69,70,1515,Chile,CD Palestino
5041,M. Óbolo,33,69,69,1764,Argentina,Belgrano de Córdoba
5042,A. Vilches,23,69,75,1563,Chile,Colo-Colo
5043,A. Collin,29,69,69,1649,France,New York Red Bulls
5044,C. Pontius,27,69,69,1917,United States,Philadelphia Union
5045,Ismael,20,69,76,1871,Brazil,Kalmar FF
5046,P. Carrizo,32,69,69,1120,Chile,Deportivo San Marcos de Arica
5047,M. Politano,21,69,76,1596,Italy,Sassuolo
5048,J. Benítez,23,69,73,1697,Argentina,CD Cobresal
5049,Diogildo Peixe,27,69,69,1714,Brazil,Santos
5050,A. Vaņins,35,69,69,1107,Latvia,FC Sion
5051,P. Robinson,35,69,69,1194,England,Burnley
5052,M. Hernández,32,69,69,1056,Mexico,Tiburones Rojos de Veracruz
5053,Sandro Maceira,27,69,69,1847,Brazil,São Paulo
5054,D. Perrinelle,31,69,69,1580,France,New York Red Bulls
5055,S. Kaya,27,69,69,1770,Turkey,Çaykur Rizespor
5056,T. Gorupec,21,69,75,1734,Croatia,Vitória de Setúbal
5057,P. Caddis,27,69,69,1976,Scotland,Birmingham City
5058,A. Grünwald,26,69,70,1889,Austria,FK Austria Wien
5059,V. Gragnic,32,69,69,1770,France,AJ Auxerre
5060,B. Traoré,30,69,69,1892,Mali,Bursaspor
5061,N. Bärkroth,23,69,74,1791,Sweden,IFK Norrköping
5062,F. Pellegrino,29,69,69,1104,Argentina,Arsenal de Sarandí
5063,F. Pellegrino,29,69,69,1104,Argentina,Arsenal de Sarandí
5065,C. Fuentes,22,69,77,1819,Chile,Universidad Católica
5066,M. Barthelmé,26,69,69,1886,France,FC Lorient
5067,M. Chrétien,30,69,69,1744,Morocco,AS Nancy Lorraine
5068,Castro,20,69,77,1685,Spain,Real Sporting de Gijón
5069,Enzo Chissano,27,69,69,1868,Brazil,São Paulo
5070,J. Muñoz Mustafá,35,69,69,1603,Argentina,Jaguares de Chiapas
5071,J. Roa,20,69,79,1703,Colombia,Cortuluá
5072,Pablo,24,69,73,1701,Brazil,FC Girondins de Bordeaux
5073,B. Capon,27,69,69,1948,Belgium,KV Oostende
5074,A. Al Khaibari,29,69,69,1746,Saudi Arabia,Al Shabab
5075,Y. Benzia,20,69,78,1850,Algeria,LOSC Lille
5076,Rabiola,25,69,70,1796,Portugal,Associação Académica de Coimbra
5077,G. Greer,34,69,69,1464,Scotland,Brighton & Hove Albion
5078,D. Khodzhaniyazov,18,69,79,1785,Russia,Aarhus GF
5079,A. Ibrahim,24,69,73,1915,Norway,Viking FK
5080,C. Çavlan,23,69,73,1921,Netherlands,SC Heerenveen
5081,R. Martínez,32,69,69,1883,Argentina,Club Atlético Lanús
5082,F. Córdoba,26,69,69,1904,Colombia,Deportivo Pasto
5083,L. Peltier,28,69,69,1712,England,Cardiff City
5084,E. Cocalić,27,69,69,1514,Bosnia Herzegovina,KV Mechelen
5085,Felipe,24,69,72,1886,Brazil,New York Red Bulls
5086,M. Fallatah,27,69,69,1668,Saudi Arabia,Al Ittihad
5087,R. Johnson,32,69,69,1509,England,Charlton Athletic
5088,F. Baloy,34,69,69,1514,Panama,Rionegro Águilas
5089,M. Sayouba,22,69,76,1133,Ivory Coast,Stabæk Fotball
5090,Bruno Varela,20,69,79,1102,Portugal,Real Valladolid CF
5091,F. Ceravolo,28,69,69,1763,Italy,Ternana
5092,Camacho,34,69,69,1900,Spain,SD Huesca
5093,Fábinho,30,69,69,1881,Brazil,Philadelphia Union
5094,J. Silva,26,69,69,1149,Paraguay,Deportes Tolima
5095,J. Muñoz,26,69,69,1530,Colombia,Cortuluá
5096,L. DeVere,25,69,71,1561,Australia,Brisbane Roar
5097,T. Heubach,27,69,69,1461,Germany,1. FC Kaiserslautern
5098,Collantes,32,69,69,1784,Spain,AD Alcorcón
5099,J. Estrada,31,69,69,1859,Mexico,Tigres U.A.N.L.
5100,D. Nounkeu,29,69,69,1654,Cameroon,Bursaspor
5101,P. Gallagher,30,69,69,1782,Scotland,Preston North End
5102,Vicemte Tófoli,27,69,69,1751,Brazil,Chapecoense
5103,Filipe Gonçalves,30,69,69,1893,Portugal,Moreirense FC
5104,H. Jele,28,69,69,1879,South Africa,Orlando Pirates
5105,S. Duffy,23,69,73,1504,Republic of Ireland,Blackburn Rovers
5106,Mika,24,69,72,1060,Portugal,Boavista FC
5107,Gilberto,22,69,74,1799,Brazil,Hellas Verona
5108,M. Campaña,26,69,70,1143,Uruguay,Independiente
5109,A. Sapeta,26,69,70,1822,Russia,FC Ural Yekaterinburg
5110,J. Morrow,27,69,69,1861,United States,Toronto FC
5111,Vitolo,31,69,69,1908,Spain,CD Tenerife
5112,A. Farrell,23,69,73,1814,United States,New England Revolution
5113,João Teixeira,21,69,78,1830,Portugal,Vitória Guimarães
5114,A. Diallo,23,69,74,1124,Senegal,Stade Rennais FC
5115,J. Cardona,20,69,81,1719,Colombia,Cortuluá
5116,Y. Kermorgant,33,69,69,1764,France,Reading
5117,L. López,31,69,69,1723,Mexico,Tiburones Rojos de Veracruz
5118,G. Obertan,26,69,69,1730,France,Newcastle United
5119,S. Bruzzese,26,69,70,1198,Belgium,Club Brugge KV
5120,A. Rebić,21,69,74,1670,Croatia,Hellas Verona
5121,E. Lenjani,25,69,70,1919,Albania,FC Nantes
5122,Y. Takahagi,28,69,69,1805,Japan,FC Seoul
5123,S. Schrijvers,18,69,81,1773,Belgium,Waasland-Beveren
5124,S. Schrijvers,18,69,81,1773,Belgium,Waasland-Beveren
5125,Dyego Sousa,25,69,70,1569,Brazil,Clube Sport Marítimo
5126,M. Gilks,33,69,69,1102,Scotland,Burnley
5127,P. Capelle,28,69,69,1915,France,Angers SCO
5128,Pedro Ríos,33,69,69,1708,Spain,Córdoba CF
5129,F. Marange,29,69,69,1794,France,Sporting Club de Bastia
5130,J. Van Rankin,22,69,74,1758,Mexico,U.N.A.M.
5131,P. Sané,23,69,74,1628,Senegal,Football Bourg En Bresse Peronnas 01
5132,W. Yarbrough,26,69,69,1167,United States,Club León
5133,G. Koutroubis,24,69,72,1489,Greece,Panathinaikos FC
5134,R. Emond,23,69,72,1662,Belgium,Standard de Liège
5135,Jajá,29,69,69,1670,Brazil,Sporting Lokeren
5136,Roderick,24,69,72,1557,Portugal,Rio Ave FC
5137,Z. Bergdich,26,69,70,1879,Morocco,Charlton Athletic
5138,Sevinho Santos,27,69,69,1688,Brazil,Ponte Preta
5139,F. Santos,28,69,69,1775,Mexico,Puebla FC
5140,P. Phungwayo,27,69,69,1697,South Africa,Orlando Pirates
5141,R. Lindgren,30,69,69,1887,Sweden,BK Häcken
5142,Miguel Silva,20,69,77,966,Portugal,Vitória Guimarães
5143,K. Lee,27,69,69,1840,England,Sheffield Wednesday
5144,Marcos Pizzelli,30,69,69,1728,Armenia,Al Raed
5145,A. Khubulov,24,69,73,1730,Russia,Kuban Krasnodar
5146,José Pozo,19,69,78,1667,Spain,UD Almería
5147,C. Álvarez,35,69,69,1677,Chile,Universidad Católica
5148,M. Kucharczyk,24,69,73,1780,Poland,Legia Warszawa
5149,S. Longo,23,69,73,1680,Italy,Frosinone
5150,Miguel Rodrigues,22,69,76,1597,Portugal,CD Nacional
5151,C. Pinares,24,69,73,1698,Chile,Unión Española
5152,L. Klostermann,19,69,81,1669,Germany,RB Leipzig
5153,F. Della Rocca,27,69,69,1836,Italy,Perugia
5154,J. Olave,34,69,69,1592,Colombia,Real Salt Lake
5155,J. Bréchet,35,69,69,1621,France,GFC Ajaccio
5156,S. Sanogo,26,69,70,1879,Ivory Coast,BSC Young Boys
5157,Lucas João,21,69,76,1602,Portugal,Sheffield Wednesday
5158,C. Edwards,36,69,69,1843,Trinidad & Tobago,Millwall
5159,A. Cutolo,32,69,69,1652,Italy,Virtus Entella
5160,S. Lex,25,69,71,1685,Germany,FC Ingolstadt 04
5162,Yakubu,32,69,69,1618,Nigeria,Kayserispor
5163,José Gonçalves,29,69,69,1712,Portugal,New England Revolution
5164,F. Caputo,27,69,69,1658,Italy,Virtus Entella
5165,M. Christiansen,18,69,78,1788,Germany,FC Ingolstadt 04
5166,K. Oris,30,69,69,1611,Belgium,Incheon United FC
5167,D. Rangelov,32,69,69,1821,Bulgaria,Atiker Konyaspor
5168,J. Onomah,18,69,84,1574,England,Tottenham Hotspur
5169,A. Golovin,19,69,80,1793,Russia,PFC CSKA Moscow
5170,M. Madl,27,69,69,1817,Austria,Fulham
5171,A. Youga,22,69,75,1708,Central African Rep.,GFC Ajaccio
5172,S. Eghan,20,69,74,1786,Ghana,Stabæk Fotball
5173,A. Sissoko,25,69,71,1853,Mali,RCD Mallorca
5174,A. Galindo,33,69,69,1564,Mexico,Deportivo Toluca
5175,Antonaldo Laforte,27,69,69,1680,Brazil,Joinville
5176,Kim Dong Joon,20,69,81,1150,Korea Republic,Seongnam FC
5177,Rayo,29,69,69,1743,Spain,FC Sochaux-Montbéliard
5178,E. Perlaza,26,69,70,1670,Colombia,Jaguares de Córdoba
5179,F. Mussis,23,69,75,1936,Argentina,San Lorenzo de Almagro
5180,J. Méndez,29,69,69,1675,Colombia,Cortuluá
5181,V. Rongier,20,69,77,1792,France,FC Nantes
5182,F. Cordero,27,69,69,1869,Chile,Universidad Católica
5183,C. Akabueze,26,69,69,1777,Nigeria,Odds BK
5184,N. Powell,21,69,76,1775,England,Hull City
5185,N. Powell,21,69,76,1775,England,Hull City
5186,Abel Camará,25,69,71,1696,Guinea Bissau,Al Faisaly
5187,E. Ohemeng,19,69,78,1585,Ghana,Moreirense FC
