,Name,Age,Overall,Potential,Special,Nationality,Club
6188,L. Aveldaño,32,69,69,1622,Argentina,Universidad de Chile
6189,K. D'Haene,28,69,69,1872,Belgium,KV Kortrijk
6190,B. Saller,25,69,72,1816,Germany, SSV Jahn Regensburg
6191,Paulo Fajarda,26,69,69,1531,Brazil,Cruzeiro
6192,J. Piotrowski,20,69,78,1834,Poland,KRC Genk
6194,B. Safari,33,69,69,1748,Sweden,Malmö FF
6195,Hélder Ferreira,21,69,76,1690,Portugal,Vitória Guimarães
6197,T. Antonis,24,69,70,1883,Australia,Melbourne Victory
6198,M. Duffy,23,69,75,1807,Northern Ireland,Dundalk
6199,A. Ndour,24,69,71,1709,Senegal,RC Strasbourg Alsace
6200,C. Ibargüen,22,69,77,1698,Colombia,La Equidad
6201,C. Luna,36,69,69,1754,Argentina,Club Atlético Tigre
6202,J. Bidwell,25,69,72,1782,England,Queens Park Rangers
6203,M. Stoppelkamp,31,69,69,1909,Germany,MSV Duisburg
6204,F. Noguera,25,69,74,1465,Argentina,Gimnàstic de Tarragona
6205,A. Vilches,26,69,69,1610,Chile,Colo-Colo
6206,T. Weah,18,69,85,1691,United States,Celtic
6207,J. Paganoni,29,69,69,1823,Mexico,Tiburones Rojos de Veracruz
6208,C. Strohdiek,30,69,69,1296,Germany,SC Paderborn 07
6209,A. Collin,32,69,69,1599,France,Philadelphia Union
6210,S. Çikalleshi,27,69,69,1606,Albania,Akhisar Belediyespor
6211,Ripa,32,69,69,1758,Spain,CD Numancia
6212,M. Wasilewski,38,69,69,1581,Poland,Wisła Kraków
6213,M. Cremonesi,30,69,69,1503,Italy,Perugia
6214,C. Dagba,19,69,83,1771,France,Paris Saint-Germain
6215,N. Ibáñez,36,69,69,1109,Argentina,Newell's Old Boys
6216,Sandro Maceira,26,69,69,1811,Brazil,Atlético Paranaense
6217,R. Ibarra,23,69,73,1760,Ecuador,Minnesota United FC
6218,P. Mina,32,69,69,1092,Colombia,Deportivo Cali
6219,V. Mannone,30,69,69,1245,Italy,Minnesota United FC
6220,J. Cordoval,28,69,69,1600,France,ESTAC Troyes
6221,L. Hoyos,29,69,70,1196,Argentina,Vélez Sarsfield
6222,L. Hoyos,29,69,70,1196,Argentina,Vélez Sarsfield
6223,L. Fröde,23,69,76,1697,Germany,MSV Duisburg
6224,Luís Maximiano,19,69,81,961,Portugal,Sporting CP
6225,J. Corona,27,69,69,1907,United States,LA Galaxy
6226,W. Bruin,28,69,69,1701,United States,Seattle Sounders FC
6227,J. Glad,21,69,77,1521,United States,Real Salt Lake
6228,Oriol Riera,31,69,69,1756,Spain,Western Sydney Wanderers
6229,N. Haas,22,69,77,1875,Switzerland,Palermo
6230,Felipe Curcio,24,69,72,1940,Brazil,Brescia
6231,D. Gordon,33,69,69,1654,Jamaica,Karlsruher SC
6232,P. Rodríguez,28,69,69,1742,Argentina,Moreirense FC
6233,V. Alvarado,25,69,73,1637,United States,Club Necaxa
6234,O. Darfalou,24,69,74,1652,Algeria,Vitesse
6235,Serginho,35,69,69,1145,Portugal,Santa Clara
6236,F. Pellegrino,32,69,69,1094,Argentina,Club Atlético Huracán
6237,E. Juárez,30,69,69,1849,Mexico,Vålerenga Fotball
6238,A. Gholizadeh,22,69,74,1704,Iran,Sporting de Charleroi
6239,B. Holman,34,69,69,1894,Australia,Brisbane Roar
6240,J. Gyamerah,23,69,77,1754,Germany,VfL Bochum 1848
6241,Cai Huikang,28,69,69,1677,China PR,Shanghai SIPG FC
6242,J. Meffert,23,69,73,1755,Germany,Holstein Kiel
6243,M. Pittón,23,69,76,1840,Argentina,Unión de Santa Fe
6244,Josete,30,69,69,1702,Spain,CD Lugo
6245,T. Kuszczak,36,69,69,1140,Poland,Birmingham City
6246,L. Blessing,21,69,77,1787,Ghana,Los Angeles FC
6247,R. Vilchis,28,69,69,1776,Mexico,Monarcas Morelia
6248,G. Valsvik,25,69,73,1533,Norway,Rosenborg BK
6249,J. Hobbs,29,69,69,1480,England,Bolton Wanderers
6250,A. Barillà,30,69,69,1986,Italy,Parma
6251,R. Gíslason,30,69,69,1810,Iceland,SV Sandhausen
6252,Choe Yeong Joon,26,69,69,1854,Korea Republic,Jeonbuk Hyundai Motors
6253,M. Abero,28,69,69,1795,Uruguay,Atlético Tucumán
6254,A. Teikeu,28,69,71,1423,Cameroon,Ohod Club
6255,E. Castillo,31,69,69,1950,United States,New England Revolution
6256,M. Wagué,19,69,81,1743,Senegal,FC Barcelona
6257,P. Klandt,34,69,69,1066,Germany,1. FC Nürnberg
6258,Farley,24,69,72,1631,Brazil,Ettifaq FC
6259,Luís Martins,26,69,70,1893,Portugal,GD Chaves
6260,C. Çavlan,26,69,70,1910,Netherlands,FC Emmen
6261,S. Riether,35,69,69,1815,Germany,FC Schalke 04
6262,Óscar Valentín,23,69,75,1736,Spain,CF Rayo Majadahonda
6263,A. Paločević,24,69,72,1798,Serbia,CD Nacional
6264,E. Jakupović,33,69,69,1132,Switzerland,Leicester City
6265,L. Diarte,25,69,74,1606,Argentina,San Martin de Tucumán
6266,Fran Villalba,20,69,79,1728,Spain,CD Numancia
6267,L. Sequeira,23,69,74,1694,Argentina,Belgrano de Córdoba
6268,A. Bouka Moutou,29,69,69,1657,Congo,Dijon FCO
6269,J. Shackell,34,69,69,1544,England,Lincoln City
6270,M. Baudry,28,69,69,1436,Congo,SV Zulte-Waregem
6271,D. Wheater,31,69,69,1503,England,Bolton Wanderers
6272,S. Wangberg,27,69,71,1543,Norway,Tromsø IL
6273,N. Thomsen,25,69,70,1733,Denmark,FC København
6274,B. Başaçıkoğlu,23,69,74,1866,Turkey,Kayserispor
6275,A. Crescenzi,26,69,70,1729,Italy,Hellas Verona
6276,D. Hernández,27,69,69,1715,Colombia,Club Atlético Huracán
6278,Zé Manuel,27,69,69,1753,Portugal,Santa Clara
6280,B. Van Durmen,21,69,76,1750,Belgium,Royal Excel Mouscron
6281,W. Bakhashwain,28,69,69,1770,Saudi Arabia,Al Wehda
6282,Kevin,25,69,72,1791,Spain,RC Celta
6283,Kevin,25,69,72,1791,Spain,RC Celta
6284,T. Carson,30,69,69,1185,Northern Ireland,Motherwell
6285,J. Hunt,27,69,69,1813,England,Bristol City
6286,L. Ceballos,31,69,69,1818,Argentina,Patronato
6287,Javi Muñoz,23,69,76,1774,Spain,Real Oviedo
6288,Alson Botelho,30,69,69,1694,Brazil,Atlético Mineiro
6289,O. De Wolf,21,69,76,964,Belgium,Sporting Lokeren
6290,L. Moult,26,69,72,1738,England,Preston North End
6291,I. Rivas,30,69,69,1839,Colombia,Junior FC
6292,N. Onuoha,31,69,69,1657,England,Real Salt Lake
6293,C. Dell'Orco,24,69,73,1751,Italy,Empoli
6294,V. Klonaridis,25,69,70,1816,Belgium,AEK Athens
6295,M. Gómez,24,69,72,1842,Colombia,Rionegro Águilas
6296,L. Klünter,22,69,78,1680,Germany,Hertha BSC
6297,Vítor Gonçalves,26,69,70,1861,Portugal,CD Nacional
6298,João Teixeira,24,69,72,1844,Portugal,GD Chaves
6299,I. Cardona,20,69,78,1688,France,KSV Cercle Brugge
6300,R. Brégerie,31,69,69,1565,France,1. FC Magdeburg
6301,G. Bruno,26,69,69,1729,Belgium,KSV Cercle Brugge
6302,L. Evans,23,69,73,1833,Wales,Wigan Athletic
6303,Wellington,25,69,70,1678,Brazil,Portimonense SC
6304,B. Nehrig,31,69,69,1857,Germany,Eintracht Braunschweig
6305,M. Yatabaré,32,69,69,1699,Mali,Atiker Konyaspor
6306,E. Lenjani,28,69,69,1943,Albania,FC Sion
6307,F. Bredlow,23,69,74,1012,Germany,1. FC Nürnberg
6308,E. Ndoj,21,69,79,1850,Albania,Brescia
6309,J. Raitala,29,69,69,1843,Finland,Montreal Impact
6310,B. Ampuero,24,69,74,1519,Chile,CD Antofagasta
6311,I. Atiemwen,22,69,74,1807,Nigeria,Dinamo Zagreb
6312,B. Dja Djédjé,27,69,69,1843,Ivory Coast,MKE Ankaragücü
6313,Verza,31,69,69,1882,Spain,CF Rayo Majadahonda
6314,M. Bakić,24,69,72,1778,Montenegro,Royal Excel Mouscron
6315,H. Özmert,33,69,69,1813,Turkey,Antalyaspor
6316,L. Spendlhofer,25,69,74,1771,Austria,SK Sturm Graz
6317,Pomares,25,69,72,1716,Spain,Extremadura UD
6318,K. Parks,20,69,80,1749,United States,New York City FC
6319,B. Ketkeophomphone,28,69,69,1716,France,AJ Auxerre
6320,J. Williams,24,69,73,1704,Wales,Charlton Athletic
6321,Y. Stark,27,69,70,1911,Germany,SV Darmstadt 98
6322,M. Tanković,23,69,74,1764,Sweden,Hammarby IF
6323,R. Lindgren,33,69,69,1837,Sweden,BK Häcken
6324,J. Wurtz,26,69,70,1872,Germany,SV Darmstadt 98
6325,A. Hughes,26,69,71,1707,Wales,Preston North End
6326,E. Amor,23,69,77,1420,Argentina,Club Atlético Aldosivi
6327,M. Kucharczyk,27,69,69,1822,Poland,Legia Warszawa
6328,F. Bahlouli,23,69,76,1750,France,LOSC Lille
6329,Tiago,25,69,70,1855,Brazil,Jeonbuk Hyundai Motors
6330,K. Kodro,24,69,73,1694,Bosnia Herzegovina,Athletic Club de Bilbao
6331,Lucas Tagliapietra,27,69,71,1386,Brazil,Al Batin
6332,H. Moukoudi,20,69,80,1429,France,Le Havre AC
6333,G. Maroni,19,69,84,1713,Argentina,Club Atlético Talleres
6334,Bernabé,25,69,74,1118,Spain,Gimnàstic de Tarragona
6335,O. Altman,24,69,74,1693,Israel,Panathinaikos FC
6336,D. Sundgren,27,69,69,1776,Sweden,AIK
6337,Rafinha,36,69,69,1828,Brazil,HJK Helsinki
6338,A. Pérez,24,69,75,1612,Colombia,Querétaro
6339,M. McNulty,25,69,71,1753,Scotland,Hibernian
6340,M. Ibarra,28,69,69,1845,United States,Minnesota United FC
6341,Riqui Puig,18,69,89,1746,Spain,FC Barcelona
6342,Ilori,25,69,73,1583,Portugal,Sporting CP
6343,H. Urrego,25,69,72,1508,Colombia,Independiente Medellín
6344,H. Urrego,25,69,72,1508,Colombia,Independiente Medellín
6345,Tomás Podstawski,23,69,76,1744,Portugal,Pogoń Szczecin
6346,D. Cerén,28,69,69,1775,El Salvador,Houston Dynamo
6347,Jo Sung Jin,27,69,70,1551,Korea Republic,Suwon Samsung Bluewings
6348,H. Yamada,29,69,69,1860,Japan,Júbilo Iwata
6349,Antonaldo Laforte,26,69,69,1670,Brazil,Fluminense
6350,C. Beck,30,69,69,1568,Germany,1. FC Magdeburg
6351,J. Scowen,25,69,72,1832,England,Queens Park Rangers
6352,D. Nagy,23,69,73,1724,Hungary,Legia Warszawa
6353,J. Murillo,22,69,78,1710,Venezuela,CD Tondela
6354,I. Parlak,31,69,69,1719,Turkey,MKE Ankaragücü
6355,T. Chancalay,19,69,79,1750,Argentina,Club Atlético Colón
6356,P. Testroet,27,69,69,1782,Germany,FC Erzgebirge Aue
6357,M. Yıldırım,27,69,71,949,Turkey,Kayserispor
6358,V. Mogos,25,69,70,1831,Romania,US Cremonese
6359,S. Córdova,20,69,78,1589,Venezuela,FC Augsburg
6360,G. Madine,27,69,69,1640,England,Sheffield United
6361,M. Lowe,21,69,80,1767,England,Aberdeen
6362,F. Cordero,30,69,69,1864,Chile,CD Universidad de Concepción
6363,R. Stearman,30,69,69,1518,England,Sheffield United
6364,H. ter Avest,21,69,77,1657,Netherlands,Udinese
6365,V. Anita,29,69,69,1849,Netherlands,Willem II
6366,Accioly,37,69,69,1386,Brazil,Santa Clara
6367,Oriol Rosell,25,69,73,1772,Spain,Orlando City SC
6368,Paulo Daineiro,34,69,69,1717,Brazil,Ceará Sporting Club
6369,D. Williams,25,69,71,1711,Republic of Ireland,Blackburn Rovers
6370,M. Mier,27,69,69,1823,Uruguay,La Equidad
6371,M. Kuhn,26,69,70,1880,Germany,SV Wehen Wiesbaden
6372,B. Zolinski,26,69,69,1880,Germany,SC Paderborn 07
6373,Kuca,28,69,69,1694,Cape Verde,CD Feirense
6374,G. Boyd,32,69,69,1883,Scotland,Sheffield Wednesday
6375,E. Lichaj,29,69,69,1758,United States,Hull City
6376,R. Magyar,27,69,70,1568,Sweden,SpVgg Greuther Fürth
6377,C. Jenkinson,26,69,70,1840,England,Arsenal
6378,A. Öztürk,24,69,75,1881,Belgium,Göztepe SK
6379,J. Pérez,27,69,69,1850,Colombia,Millonarios FC
6380,Zhang Chengdong,29,69,69,1918,China PR,Hebei China Fortune FC
6381,F. Renzetti,30,69,69,1857,Italy,US Cremonese
6382,B. Paulsen,26,69,72,1816,Denmark,FC Ingolstadt 04
6383,L. Gallegos,26,69,69,1788,Chile,Club Necaxa
6384,A. Ramos,26,69,69,1738,Chile,CD Everton de Viña del Mar
6385,E. Tozlu,27,69,69,1718,Turkey,Yeni Malatyaspor
6386,Ever Sineiro,30,69,69,1806,Brazil,Cruzeiro
6387,J. Meredith,30,69,69,1742,Australia,Millwall
6388,M. Costanzo,30,69,69,1839,Switzerland,FC Thun
6389,Yohan Tavares,30,69,69,1602,Portugal,ESTAC Troyes
6390,S. Lobjanidze,23,69,75,1699,Georgia,Randers FC
6391,V. Pule,26,69,69,1737,South Africa,Orlando Pirates
6392,L. Barrera,27,69,69,1745,Argentina,Clube Sport Marítimo
6393,K. Bua,24,69,72,1675,Switzerland,FC Basel 1893
6394,I. Anya,30,69,69,1850,Scotland,Derby County
6395,M. Ullmann,22,69,77,1808,Austria,LASK Linz
6396,Dai Lin,30,69,69,1721,China PR,Shandong Luneng TaiShan FC
6397,P. Hoban,26,69,69,1748,Republic of Ireland,Dundalk
6398,Kanu,30,69,69,1861,Brazil,Al Raed
6399,M. Karl,32,69,69,1717,Germany,SV Sandhausen
6400,M. Abu,26,69,71,1854,Ghana,Vålerenga Fotball
6401,E. Rescaldani,26,69,72,1553,Argentina,Patronato
6402,J. Narváez,23,69,74,1821,Colombia,UD Almería
6403,J. Hoogma,20,69,80,1557,Netherlands,FC St. Pauli
6404,S. Beitashour,31,69,69,1846,Iran,Los Angeles FC
6405,S. Beitashour,31,69,69,1846,Iran,Los Angeles FC
6406,R. Manaj,21,69,80,1617,Albania,Albacete BP
6407,O. Scarione,32,69,69,1801,Argentina,MKE Ankaragücü
6408,Alex López,21,69,78,1683,Spain,RCD Espanyol
6409,E. Knudtzon,29,69,69,1795,Norway,Molde FK
6410,S. Gallagher,22,69,77,1737,England,Southampton
6411,J. Blanco,26,69,69,1804,Colombia,Once Caldas
6412,A. Armstrong,21,69,80,1829,England,Blackburn Rovers
6413,O. Hamzaoui,27,69,69,1726,Algeria,CD Nacional
6414,Olabe,22,69,77,1668,Spain,Extremadura UD
6415,G. Milović,29,69,69,1371,Croatia,KV Oostende
6416,S. Amallah,21,69,75,1813,Belgium,Royal Excel Mouscron
6417,S. Chernik,29,69,69,907,Belarus,AS Nancy Lorraine
6418,Renato Rochela,26,69,69,1672,Brazil,Atlético Mineiro
6419,J. Attinella,29,69,69,1211,United States,Portland Timbers
6420,L. James,25,69,72,1664,Nigeria,Molde FK
6421,P. Reulet,24,69,75,1072,France,Stade Malherbe Caen
6422,L. Valzania,22,69,78,1723,Italy,Frosinone
6423,J. George,25,69,70,1729,Germany, SSV Jahn Regensburg
6424,H. Traorè,18,69,85,1837,Ivory Coast,Empoli
6425,Marc Gual,22,69,76,1600,Spain,Real Zaragoza
6426,G. Robail,24,69,72,1747,France,Valenciennes FC
6427,B. Beckeles,32,69,69,1750,Honduras,Club Necaxa
6428,A. Polo,23,69,74,1755,Peru,Portland Timbers
6429,A. Letellier,27,69,70,1005,France,ESTAC Troyes
6430,G. Kamara,22,69,77,1738,Finland,Rangers FC
6431,O. Barreto,25,69,70,1678,Colombia,Millonarios FC
6432,G. Gimbert,32,69,69,1748,France,AC Ajaccio
6433,S. Aigner,30,69,69,1843,Germany,KFC Uerdingen 05
6434,J. Palmieri,31,69,69,1948,France,GFC Ajaccio
6435,G. Baldock,25,69,71,1777,England,Sheffield United
6436,N. Omladič,28,69,69,1786,Slovenia,SpVgg Greuther Fürth
6437,D. Pineda,22,69,75,1635,El Salvador,Santa Clara
6438,S. Neumann,27,69,70,1429,Germany,MSV Duisburg
6439,C. Galano,27,69,69,1816,Italy,Foggia
6440,M. Wallace,25,69,72,1432,Scotland,Millwall
6441,Buatu,24,69,74,1614,Angola,Rio Ave FC
6442,G. Díaz,30,69,69,1913,Argentina,Vélez Sarsfield
6443,E. Dening,29,69,69,1678,Argentina,San Martín de San Juan
6444,A. Pearce,29,69,69,1414,Republic of Ireland,Millwall
6445,C. McLaughlin,26,69,70,1792,Northern Ireland,Millwall
6446,C. Gamboa,28,69,69,1926,Costa Rica,Celtic
6447,J. Vanlerberghe,22,69,76,1883,Belgium,KV Oostende
6448,M. Osuna,29,69,69,1866,Mexico,Monarcas Morelia
6449,P. Pentz,21,69,80,1217,Austria,FK Austria Wien
6450,Tiago Lopes,29,69,69,1872,Portugal,Kayserispor
6451,B. Pawłowski,25,69,70,1726,Poland,Zagłębie Lubin
6452,L. Vásquez,26,69,70,1640,Colombia,Deportes Tolima
6453,A. Erdem,29,69,69,1740,Turkey,Medipol Başakşehir FK
6454,D. De fauw,36,69,69,1838,Belgium,SV Zulte-Waregem
6455,O. Kanté,28,69,70,1517,Guinea,Paris FC
6456,P. Dawidowicz,23,69,75,1756,Poland,Hellas Verona
6457,Rômulão Selva,26,69,69,1690,Brazil,Botafogo
6458,L. Mora,30,69,69,1845,Italy,Spezia
6459,J. Abrigo,23,69,75,1673,Chile,Tiburones Rojos de Veracruz
6460,Bellvís,33,69,69,1842,Spain,AD Alcorcón
6461,C. Strandberg,22,69,75,1606,Sweden,Örebro SK
6462,C. Cadden,21,69,77,1787,Scotland,Motherwell
6463,J. Hurtado,18,69,85,1677,Venezuela,Gimnasia y Esgrima La Plata
6464,D. Dąbrowski,25,69,73,1844,Poland,Cracovia
6465,Eber Bessa,26,69,70,1961,Brazil,Vitória de Setúbal
6466,Eber Bessa,26,69,70,1961,Brazil,Vitória de Setúbal
6467,L. Wallace,30,69,69,1803,Scotland,Rangers FC
6468,C. Leitgeb,33,69,69,1823,Austria,FC Red Bull Salzburg
6469,F. Balmont,38,69,69,1809,France,Dijon FCO
6470,E. Pisano,31,69,69,1804,Italy,Bristol City
6471,F. N'Sakala,27,69,69,1880,DR Congo,Alanyaspor
6472,Luis Rioja,24,69,71,1655,Spain,UD Almería
6473,A. Cruz,20,69,79,1750,Mexico,Lobos BUAP
6474,V. Elm,32,69,69,1734,Sweden,Kalmar FF
6475,A. Rudko,26,69,73,924,Ukraine,Dynamo Kyiv
6476,Auro,22,69,75,1868,Brazil,Toronto FC
6477,K. Palmer,21,69,77,1775,England,Bristol City
6478,B. Tetteh,20,69,79,1610,Ghana,Sparta Praha
6479,C. Timite,20,69,79,1647,Ivory Coast,Amiens SC
6480,M. Spielmann,22,69,76,1768,Switzerland,FC Thun
6481,B. Pelé,26,69,69,1673,France,ESTAC Troyes
6482,J. Repas,21,69,80,1722,Slovenia,Stade Malherbe Caen
6483,N. Mäenpää,33,69,69,1047,Finland,Bristol City
6484,P. Cibicki,24,69,71,1751,Sweden,IF Elfsborg
6485,L. Caicedo,22,69,75,1800,Colombia,New England Revolution
6486,E. López,23,69,76,1797,Colombia,Estudiantes de La Plata
6487,A. Favilli,21,69,81,1504,Italy,Genoa
6488,D. Pisot,30,69,69,1766,Germany,Karlsruher SC
6489,D. Rubio,25,69,73,1752,Chile,Colorado Rapids
6490,D. Bohar,26,69,69,1658,Slovenia,Zagłębie Lubin
6491,S. Hanca,26,69,69,1857,Romania,Cracovia
6492,Adrián Ortolá,24,69,75,1178,Spain,Deportivo de La Coruña
6493,N. Ueda,23,69,74,1439,Japan,KSV Cercle Brugge
6494,F. Cassata,20,69,80,1677,Italy,Frosinone
6495,L. Suárez,20,69,81,1747,Colombia,Gimnàstic de Tarragona
6496,Kim Shin Wook,30,69,69,1755,Korea Republic,Jeonbuk Hyundai Motors
6497,D. Pavlovic,30,69,69,1831,Bosnia Herzegovina,Perugia
6498,A. Keogh,32,69,69,1807,Republic of Ireland,Perth Glory
6499,J. Acuña,30,69,69,1852,Paraguay,Albacete BP
6500,Kim Seung Gyu,27,69,71,1086,Korea Republic,Vissel Kobe
6501,D. Melo,24,69,74,1151,Chile,Colo-Colo
6502,M. Vešović,26,69,69,1863,Montenegro,Legia Warszawa
6503,Pedro Pereira,20,69,81,1770,Portugal,Genoa
6504,A. Mazzotta,28,69,69,1804,Italy,Palermo
6505,J. Kappelhof,27,69,70,1694,Netherlands,Chicago Fire
6506,Y. Okubo,36,69,69,1704,Japan,Júbilo Iwata
6507,T. Matlaba,30,69,69,1878,South Africa,Orlando Pirates
6508,D. Giannoulis,22,69,76,1767,Greece,PAOK
6509,Kaíque Mutto,26,69,69,1118,Brazil,Atlético Mineiro
6510,N. Barrios,20,69,82,1687,Argentina,San Lorenzo de Almagro
6511,Jung Jo Gook,34,69,69,1678,Korea Republic,Gangwon FC
6512,Ailton Cardenhas,30,69,69,965,Brazil,Santos
6513,G. Sara,30,69,69,1146,Argentina,Club Atlético Lanús
6514,J. Carrascal,20,69,82,1680,Colombia,River Plate
6515,Hernán,27,69,69,1825,Spain,Real Sporting de Gijón
6516,K. Pierie,17,69,81,1689,Netherlands,SC Heerenveen
6517,B. Bjarnason,30,69,69,1922,Iceland,Aston Villa
6518,João Gamboa,21,69,73,1783,Portugal,Clube Sport Marítimo
6519,Jorge Fellipe,29,69,69,1352,Brazil,CD Aves
6520,D. Sánchez,31,69,69,1234,Chile,Unión Española
6521,D. Oberlin,20,69,81,1783,Switzerland,Empoli
6522,Neris,26,69,74,1526,Brazil,Boavista FC
6523,A. Avlonitis,28,69,69,1570,Greece,SK Sturm Graz
6524,V. Pálsson,27,69,69,1819,Iceland,SV Darmstadt 98
6525,D. Mosquera,26,69,70,1699,Colombia,Independiente Medellín
6526,A. Koșelev,24,69,74,926,Moldova,Fortuna Sittard
6527,A. Koșelev,24,69,74,926,Moldova,Fortuna Sittard
6528,I. Niane,19,69,82,1574,Senegal,FC Metz
6529,S. Rieks,31,69,69,1941,Denmark,Malmö FF
6530,Aguilera,32,69,69,1750,Spain,SD Huesca
6531,Z. Boucher,26,69,72,1181,France,Angers SCO
6532,I. Mystakidis,23,69,74,1750,Greece,Górnik Zabrze
6533,K. Misao,22,69,78,1809,Japan,Kashima Antlers
6534,C. Michelin,21,69,79,1821,France,AC Ajaccio
6535,F. Ojo,26,69,69,1882,Belgium,Scunthorpe United
6536,T. Beermann,27,69,69,1506,Germany,1. FC Heidenheim 1846
6537,V. Cabrera,25,69,70,1606,Argentina,Montreal Impact
6538,J. Silva,23,69,74,1424,Mexico,Cruz Azul
6539,S. Celozzi,29,69,69,1802,Germany,VfL Bochum 1848
6540,A. Wisdom,25,69,72,1683,England,Derby County
6541,M. Salvi,24,69,74,1148,Switzerland,FC Luzern
6542,S. Väisänen,24,69,72,1589,Finland,Crotone
6543,F. Salazar,23,69,74,1764,Colombia,Patriotas Boyacá FC
6544,A. Guðmundsson,21,69,81,1715,Iceland,AZ Alkmaar
6545,D. Stracqualursi,30,69,69,1589,Argentina,Club Atlético Aldosivi
6546,C. Maxwell,27,69,72,1098,Wales,Charlton Athletic
6547,Alberto Martín,29,69,69,1726,Spain,Granada CF
6548,A. Novakovich,21,69,77,1574,United States,Fortuna Sittard
6549,Niltinho,24,69,72,1776,Brazil,GD Chaves
6550,A. Sedlar,26,69,72,1538,Serbia,Piast Gliwice
6551,Lee Seul Chan,24,69,74,1826,Korea Republic,Jeonnam Dragons
6552,Marcos Júnior,25,69,71,1686,Brazil,Yokohama F. Marinos
6553,D. Fox,32,69,69,1814,Scotland,Wigan Athletic
6554,M. Ciofani,30,69,69,1685,Italy,Pescara
6555,A. Orión,37,69,69,1123,Argentina,Colo-Colo
6556,S. Branca,26,69,69,1863,Italy,Cittadella
6557,N. Rapp,21,69,79,1564,Germany,1. FC Union Berlin
6558,Nicolas,30,69,69,1094,Brazil,Udinese
6559,J. Lowe,23,69,75,1676,England,Portsmouth
6560,J. Glesnes,24,69,75,1637,Norway,Strømsgodset IF
6561,J. Elliott,22,69,74,1415,England,Philadelphia Union
6562,C. Leemans,22,69,74,1957,Netherlands,PEC Zwolle
6563,C. Arrieta,22,69,77,1734,Colombia,Envigado FC
6564,C. Mandouki,26,69,70,1775,France,Paris FC
6565,S. Allagbé,24,69,75,1083,Benin,Chamois Niortais Football Club
6566,C. Traoré,26,69,70,1701,Mali,FC Nantes
6567,W. Rémy,27,69,69,1705,France,Legia Warszawa
6569,A. Ignjovski,27,69,69,1816,Serbia,1. FC Magdeburg
6570,J. Harrop,22,69,77,1679,England,Preston North End
6571,Isaac Carcelén,25,69,70,1911,Spain,CF Rayo Majadahonda
6572,D. Crowley,20,69,75,1737,England,Willem II
6573,Cláudio Falcão,23,69,75,1864,Brazil,CD Aves
6574,B. Sosa,20,69,80,1673,Croatia,VfB Stuttgart
6575,D. Marcq,29,69,69,1686,France,SV Zulte-Waregem
6576,L. Jans,25,69,71,1849,Luxembourg,FC Metz
6577,P. Seguin,23,69,74,1792,Germany,SpVgg Greuther Fürth
6578,Z. Yıldırım,27,69,69,1832,Turkey,Antalyaspor
6579,Javi Moyano,32,69,69,1801,Spain,Real Valladolid CF
6580,D. Croce,35,69,69,1938,Italy,US Cremonese
6581,T. Iwanami,24,69,72,1535,Japan,Urawa Red Diamonds
6582,A. Gravillon,20,69,83,1473,France,Pescara
6583,J. Carrasso,30,69,69,1054,France,Stade de Reims
6584,B. Oviedo,28,69,69,1931,Costa Rica,Sunderland
6585,Sergio Santos,23,69,74,1654,Brazil,Philadelphia Union
6586,A. Kalulu,22,69,78,1745,France,FC Basel 1893
6587,D. Stockdale,32,69,69,1112,England,Birmingham City
6588,D. Stockdale,32,69,69,1112,England,Birmingham City
6589,A. Blanco,30,69,69,1126,Mexico,Pachuca
6590,M. Koné,26,69,70,1713,Ivory Coast,Málaga CF
6591,R. Fiamozzi,25,69,72,1824,Italy,Lecce
6592,L. Pico,26,69,72,1782,Colombia,Junior FC
6593,D. Tonucci,29,69,69,1496,Italy,Foggia
6594,K. Großkreutz,29,69,69,1818,Germany,KFC Uerdingen 05
6595,Salvador Agra,26,69,69,1782,Portugal,Legia Warszawa
6596,F. Boli,24,69,74,1643,Ivory Coast,Stabæk Fotball
6597,R. Gumny,20,69,85,1673,Poland,Lech Poznań
6598,A. Mitryushkin,22,69,78,1121,Russia,FC Sion
6599,B. Sagredo,29,69,69,1713,Chile,San Luis de Quillota
6600,J. Horn,21,69,77,1670,Germany,1. FC Köln
6601,C. Kipré,21,69,76,1460,France,Wigan Athletic
6602,J. van den Bergh,31,69,69,1728,Germany,Holstein Kiel
6603,M. Agazzi,33,69,69,1113,Italy,US Cremonese
6604,Y. M'Changama,27,69,69,1919,Comoros,Grenoble Foot 38
6605,Dorado,35,69,69,1479,Spain,Real Zaragoza
6606,Borja Fernández,37,69,69,1765,Spain,Real Valladolid CF
6607,G. Carey,29,69,69,1982,Republic of Ireland,Plymouth Argyle
6608,P. Souaré,28,69,69,1869,Senegal,Crystal Palace
6609,Mandi,29,69,69,1848,Spain,Wellington Phoenix
6610,P. Polomat,24,69,73,1808,France,AS Saint-Étienne
6611,D. Llanos,28,69,69,1706,Chile,Unión Española
6612,J. Lazare Amani,20,69,78,1800,Ivory Coast,KAS Eupen
6613,K. Kraus,25,69,70,1477,Germany,1. FC Kaiserslautern
6614,Verdasca,21,69,79,1607,Portugal,Real Zaragoza
6615,Cris Salvador,23,69,75,1749,Spain,Real Sporting de Gijón
6616,Jon Erice,31,69,69,1787,Spain,Vancouver Whitecaps FC
6617,J. Carreño,21,69,77,1817,Chile,Universidad Católica
