,Name,Age,Overall,Potential,Special,Nationality,Club
5993,G. Maluleka,28,69,69,1921,South Africa,Kaizer Chiefs
5994,L. Nangis,23,69,74,1630,France,Valenciennes FC
5995,T. Jurić,25,69,72,1718,Australia,FC Luzern
5996,F. Scaglia,25,69,71,1456,Italy,Cittadella
5997,G. Hubert,23,69,73,1079,Belgium,Club Brugge KV
5998,B. Meling,22,69,74,1795,Norway,Rosenborg BK
5999,M. Scozzarella,29,69,69,1929,Italy,Parma
6000,M. Dijks,24,69,72,1721,Netherlands,Ajax
6001,M. Hassen,22,69,76,1105,France,La Berrichonne de Châteauroux
6002,K. Barbarouses,27,69,69,1735,New Zealand,Melbourne Victory
6003,Mario Fernández,29,69,70,1122,Spain,Rayo Vallecano
6004,E. Bergström,24,69,74,1526,Sweden,Grasshopper Club Zürich
6005,Mário Felgueiras,30,69,69,1182,Portugal,FC Paços de Ferreira
6006,P. Bråtveit,21,69,76,1123,Norway,FK Haugesund
6007,Ricardo Lopes,26,69,69,1764,Brazil,Jeonbuk Hyundai Motors
6008,W. López,31,69,69,1740,Uruguay,Spezia
6009,C. Nasuti,34,69,69,1563,Argentina,Lorca FC
6010,C. N'Doye,31,69,69,1917,Senegal,Birmingham City
6011,Nando,23,69,77,1702,Spain,Lorca FC
6012,E. Cobbaut,19,69,79,1667,Belgium,KV Mechelen
6013,Diogo Dalot,18,69,85,1797,Portugal,FC Porto
6014,P. Małecki,28,69,69,1891,Poland,Wisła Kraków
6015,B. Ogbeche,32,69,69,1692,Nigeria,Willem II
6017,F. Picault,26,69,69,1740,United States,Philadelphia Union
6019,A. Barkok,19,69,84,1783,Germany,Eintracht Frankfurt
6020,M. Watkins,26,69,69,1667,Wales,Norwich City
6021,A. Camargo,28,69,69,1775,Argentina,CD Universidad de Concepción
6022,Léo Jabá,18,69,84,1608,Brazil,Terek Grozny
6023,S. Kulovits,34,69,69,1795,Austria,SV Sandhausen
6024,B. Behrendt,25,69,71,1699,Germany,DSC Arminia Bielefeld
6025,D. Ortiz,24,69,74,1408,Paraguay,Club Atlético Banfield
6027,G. Kagelmacher,29,69,69,1832,Uruguay,KV Kortrijk
6028,M. Pospíšil,26,69,70,1818,Czech Republic,Jagiellonia Białystok
6029,R. Jérez,31,69,69,1076,Guatemala,Alianza Petrolera
6030,A. Aguerre,26,69,73,1141,Argentina,Vélez Sarsfield
6031,L. Steele,32,69,69,1226,England,Bristol City
6032,A. Castro,22,69,78,1886,Argentina,San Lorenzo de Almagro
6033,D. Bernhardt,31,69,69,1038,Germany,VfR Aalen
6034,A. Sánchez,30,69,69,1016,Argentina,Atlético Tucumán
6035,Paulo Fajarda,25,69,69,1531,Brazil,Avaí FC
6036,D. Høegh,26,69,70,1543,Denmark,SC Heerenveen
6037,Reginaldo,33,69,69,1884,Brazil,FC Pro Vercelli 1892
6038,L. Ajorque,23,69,74,1502,France,Clermont Foot 63
6039,L. Ajorque,23,69,74,1502,France,Clermont Foot 63
6040,T. Hiariej,28,69,69,1890,Netherlands,Central Coast Mariners
6041,J. Nieto,24,69,74,1724,Colombia,Once Caldas
6043,Hélder Ferreira,20,69,77,1693,Portugal,Vitória Guimarães
6044,T. Pellenard,23,69,74,1691,France,FC Girondins de Bordeaux
6045,Rafael Costa,26,69,70,1800,Brazil,Moreirense FC
6046,Rubén Miño,28,69,70,1209,Spain,Albacete BP
6047,L. Domínguez,27,69,70,1489,Chile,CD Everton de Viña del Mar
6048,M. Pellizzer,28,69,70,1475,Italy,Virtus Entella
6049,Ripa,31,69,69,1752,Spain,CD Numancia
6050,M. Cremonesi,29,69,69,1427,Italy,Virtus Entella
6051,D. Delaney,35,69,69,1353,Republic of Ireland,Cork City
6052,Galán,31,69,69,1758,Spain,Rayo Vallecano
6053,M. Hernández,34,69,69,1049,Mexico,Tiburones Rojos de Veracruz
6054,Sandro Maceira,25,69,69,1839,Brazil,Chapecoense
6055,R. Ibarra,22,69,73,1760,Ecuador,Minnesota United FC
6056,Gaztañaga,26,69,71,1610,Spain,Gimnàstic de Tarragona
6057,R. Holmes,30,69,69,1747,England,Sheffield United
6058,R. Murawski,35,69,69,1828,Poland,Pogoń Szczecin
6059,J. Murillo,24,69,72,1738,Ecuador,Estudiantes de La Plata
6060,G. Zigoni,26,69,70,1621,Italy,Venezia FC
6061,J. Corona,26,69,70,1915,United States,Club América
6062,L. Néry,26,69,70,1796,France,Valenciennes FC
6063,W. Bruin,27,69,69,1691,United States,Seattle Sounders FC
6064,J. Kosecki,26,69,69,1743,Poland,Śląsk Wrocław
6065,V. Fayzulin,31,69,69,1805,Russia,Zenit St. Petersburg
6066,M. Maolida,18,69,85,1597,France,Olympique Lyonnais
6067,D. Gordon,32,69,69,1663,Jamaica,Karlsruher SC
6068,G. Maniatis,30,69,69,1899,Greece,Alanyaspor
6069,M. El Hamdaoui,32,69,69,1698,Morocco,FC Twente
6070,L. Murphy,27,69,69,1848,England,Burton Albion
6071,P. Paye,27,69,69,1692,France,Football Bourg En Bresse Peronnas 01
6072,G. Ndy Assembe,31,69,69,1037,Cameroon,AS Nancy Lorraine
6073,I. Ouali,29,69,69,1786,Algeria,KV Kortrijk
6074,B. Holman,33,69,69,1892,Australia,Brisbane Roar
6075,K. Haggui,33,69,69,1446,Tunisia,FC St. Gallen
6076,R. Aït-Atmane,24,69,73,1725,Algeria,Waasland-Beveren
6077,D. Pollet,28,69,69,1629,Belgium,Sporting de Charleroi
6078,Sandro Manoel,28,69,69,1861,Brazil,Al Fateh
6079,A. Ömür,18,69,77,1750,Turkey,Trabzonspor
6080,V. Sielis,27,69,69,1710,Cyprus,Gangwon FC
6081,D. Zabala,25,69,70,1753,Uruguay,Unión de Santa Fe
6082,S. Gleeson,28,69,69,1929,Republic of Ireland,Ipswich Town
6083,J. Hobbs,28,69,69,1493,England,Nottingham Forest
6084,S. Yatabaré,28,69,69,1901,Mali,Royal Antwerp FC
6085,Borja Viguera,30,69,69,1697,Spain,Real Sporting de Gijón
6086,J. Lowe,25,69,71,1785,England,Birmingham City
6087,P. Weihrauch,23,69,74,1752,Germany,DSC Arminia Bielefeld
6088,M. Abero,27,69,69,1804,Uruguay,Club Atlético Tigre
6089,A. Robic,31,69,69,1732,France,AS Nancy Lorraine
6090,P. Klandt,33,69,69,1067,Germany,SC Freiburg
6091,E. Manu,23,69,73,1759,Ghana,Gençlerbirliği SK
6092,Ruiz de Galarreta,23,69,75,1783,Spain,FC Barcelona B
6093,M. Pereira Lage,20,69,77,1764,France,Clermont Foot 63
6094,Mauro Júnior,18,69,83,1649,Brazil,PSV
6095,C. Solly,26,69,70,1751,England,Charlton Athletic
6096,B. Megyeri,27,69,71,1099,Hungary,SpVgg Greuther Fürth
6097,Joelinton,20,69,76,1780,Brazil,SK Rapid Wien
6098,A. Zabolotnyy,26,69,72,1720,Russia,Zenit St. Petersburg
6099,L. Cavallini,24,69,74,1633,Canada,Puebla FC
6100,L. Cavallini,24,69,74,1633,Canada,Puebla FC
6101,M. Jakobsen,31,69,69,1724,Denmark,Melbourne City FC
6102,B. Mansilla,20,69,84,1664,Argentina,Racing Club
6103,A. Ngamukol,29,69,69,1678,Equatorial Guinea,Stade de Reims
6104,Simy,25,69,72,1515,Nigeria,Crotone
6105,D. Wheater,30,69,69,1515,England,Bolton Wanderers
6106,Lee Dong Gook,38,69,69,1635,Korea Republic,Jeonbuk Hyundai Motors
6107,N. Thomsen,24,69,72,1705,Denmark,FC København
6108,Marlinito Dias,33,69,69,1653,Brazil,Coritiba
6109,Y. Corona,29,69,69,1808,Mexico,Club Tijuana
6110,Z. Korcsmár,28,69,69,1618,Hungary,FC Midtjylland
6111,A. Crescenzi,25,69,71,1717,Italy,Pescara
6114,J. Jantscher,28,69,69,1765,Austria,SK Sturm Graz
6115,U. Matić,27,69,69,1888,Serbia,FC København
6117,N. Giani,31,69,69,1531,Italy,Spezia
6118,M. Fenger,26,69,71,1632,Denmark,Hammarby IF
6119,M. Curado,22,69,75,1474,Argentina,Arsenal de Sarandí
6120,A. Aldrete,29,69,69,1889,Mexico,Cruz Azul
6121,Toribio,28,69,69,1774,Spain,AD Alcorcón
6122,L. Ceballos,30,69,69,1804,Argentina,Club Atlético Colón
6123,I. Estrada,33,69,69,1839,Mexico,Tigres U.A.N.L.
6124,Alson Botelho,29,69,69,1694,Brazil,Ponte Preta
6125,J. van den Berg,31,69,69,1826,Netherlands,Reading
6126,J. Arp,17,69,89,1531,Germany,Hamburger SV
6127,N. Onuoha,30,69,69,1660,England,Queens Park Rangers
6128,I. Konaté,18,69,83,1510,France,RB Leipzig
6129,L. Klünter,21,69,80,1676,Germany,1. FC Köln
6130,Vitolo,33,69,69,1862,Spain,CD Tenerife
6131,A. Farrell,25,69,70,1818,United States,New England Revolution
6133,R. Sukuta-Pasu,27,69,69,1682,Germany,SV Sandhausen
6134,N. Dussenne,25,69,72,1479,Belgium,KAA Gent
6135,Luís Leal,30,69,69,1625,São Tomé & Príncipe,Newell's Old Boys
6136,Filipe Ferreira,26,69,69,1841,Portugal,FC Paços de Ferreira
6137,Wellington,24,69,72,1651,Brazil,Portimonense SC
6138,Y. Kermorgant,35,69,69,1853,France,Reading
6139,Iriome,30,69,69,1736,Spain,CD Lugo
6140,J. Cortés,27,69,69,1923,Mexico,Santos Laguna
6141,E. Buendía,20,69,76,1805,Argentina,Cultural Leonesa
6142,A. Batalla,21,69,79,1110,Argentina,Atlético Tucumán
6143,Borja Domínguez,25,69,72,1759,Spain,AD Alcorcón
6144,F. Campbell,29,69,69,1776,England,Hull City
6145,M. Yatabaré,31,69,69,1671,Mali,Atiker Konyaspor
6146,J. Robinson,23,69,74,1760,England,Queens Park Rangers
6147,L. Sánchez,30,69,69,1368,Argentina,Unión de Santa Fe
6148,F. Bredlow,22,69,77,994,Germany,1. FC Nürnberg
6149,J. Bowen,20,69,82,1729,England,Hull City
6150,Y. Takahagi,30,69,69,1788,Japan,FC Tokyo
6151,Ravanelli,19,69,77,1796,Brazil,Terek Grozny
6152,B. Turner,28,69,69,1383,England,Burton Albion
6153,F. N'Ganga,32,69,69,1778,Congo,Sporting de Charleroi
6154,A. Bencharki,22,69,76,1780,Morocco,Al Hilal
6155,N. Schouterden,28,69,69,1854,Belgium,KAS Eupen
6156,B. Ampuero,23,69,74,1488,Chile,Universidad Católica
6157,M. George,23,69,75,1640,Costa Rica,Lyngby BK
6158,M. Marić,33,69,69,1646,Switzerland,Sporting Lokeren
6159,X. Kouassi,27,69,70,1855,Ivory Coast,FC Sion
6160,T. Darikwa,25,69,72,1794,Zimbabwe,Nottingham Forest
6161,T. Darikwa,25,69,72,1794,Zimbabwe,Nottingham Forest
6162,M. Gilks,35,69,69,1092,Scotland,Scunthorpe United
6163,C. Agoste,33,69,69,1759,Chile,CD Huachipato
6164,J. Bacuna,19,69,76,1897,Netherlands,FC Groningen
6165,Y. Boli,23,69,73,1745,Ivory Coast,Sint-Truidense VV
6166,G. Agbonlahor,30,69,69,1705,England,Aston Villa
6167,L. Karaboué,29,69,69,1796,Ivory Coast,Valenciennes FC
6168,U. Dávila,26,69,70,1778,Mexico,Santos Laguna
6169,I. Pillud,31,69,69,1883,Argentina,Racing Club
6170,Escassi,28,69,70,1715,Spain,CD Numancia
6171,M. Bakić,23,69,74,1788,Montenegro,Os Belenenses
6172,P. Sané,25,69,71,1607,Senegal,AJ Auxerre
6173,S. Luperto,20,69,78,1675,Italy,Empoli
6174,F. Niell,34,69,69,1850,Argentina,Gimnasia y Esgrima La Plata
6175,S. Camara,34,69,69,1848,Senegal,Montpellier HSC
6176,César Soriano,34,69,69,1733,Spain,AD Alcorcón
6177,G. De Luca,25,69,71,1737,Italy,Virtus Entella
6178,K. Parks,19,69,80,1731,United States,SL Benfica
6179,C. Peña,27,69,69,1969,Mexico,Cruz Azul
6180,J. Williams,23,69,73,1752,Wales,Sunderland
6181,D. Zbozień,28,69,69,1765,Poland,Arka Gdynia
6182,A. Djabou,30,69,69,1658,Algeria,Al Nassr
6183,M. Tanković,22,69,74,1756,Sweden,Hammarby IF
6184,David Concha,20,69,81,1672,Spain,Real Sociedad
6185,Miguel Cardoso,23,69,77,1634,Portugal,CD Tondela
6186,M. Kucharczyk,26,69,69,1804,Poland,Legia Warszawa
6187,M. Havenaar,30,69,69,1492,Japan,Vegalta Sendai
6188,F. Bahlouli,22,69,76,1778,France,LOSC Lille
6189,F. Schönheim,30,69,69,1817,Germany,1. FC Union Berlin
6190,P. Foden,17,69,88,1749,England,Manchester City
6191,D. Holla,29,69,69,1917,Netherlands,FC Twente
6192,M. Maâzou,28,69,69,1729,Niger,AC Ajaccio
6193,A. Schiavone,24,69,74,1873,Italy,Cesena
6194,S. Lex,27,69,69,1694,Germany,FC Ingolstadt 04
6195,P. Corral,25,69,72,1764,Chile,Deportes Iquique
6196,S. Hierländer,26,69,69,1888,Austria,SK Sturm Graz
6197,Kim Won Il,30,69,69,1581,Korea Republic,Jeju United FC
6198,O. Altman,23,69,74,1671,Israel,Panathinaikos FC
6199,J. Legear,30,69,69,1809,Belgium,Sint-Truidense VV
6200,M. Christiansen,20,69,78,1810,Germany,FC Ingolstadt 04
6201,D. Biondini,34,69,69,1883,Italy,Sassuolo
6202,N. Bahoui,26,69,69,1705,Sweden,AIK
6203,C. Diandy,26,69,71,1836,Senegal,Sporting de Charleroi
6204,O. McBurnie,21,69,83,1553,Scotland,Barnsley
6205,M. Petković,24,69,74,1740,Serbia,Spartak Moscow
6206,Cucurella,18,69,82,1784,Spain,FC Barcelona B
6207,L. Montes,31,69,69,1926,Mexico,Club León
6208,A. Youga,24,69,75,1709,Central African Rep.,Le Havre AC
6209,C. Araujo,35,69,69,1816,Argentina,Club Atlético Huracán
6210,J. Garro,24,69,74,1600,Argentina,Godoy Cruz
6211,A. Pérez,23,69,71,1600,Colombia,Querétaro
6212,T. Sušić,25,69,71,1901,Bosnia Herzegovina,Royal Antwerp FC
6213,E. Gnahoré,23,69,76,1838,France,Palermo
6214,M. Zeffane,25,69,70,1879,Algeria,Stade Rennais FC
6215,D. Cerén,27,69,69,1776,El Salvador,Houston Dynamo
6216,Jo Sung Jin,26,69,70,1553,Korea Republic,Suwon Samsung Bluewings
6217,Antonaldo Laforte,25,69,69,1668,Brazil,Atlético Mineiro
6218,C. Beck,29,69,69,1558,Germany,1. FC Magdeburg
6219,F. Acuña,29,69,69,1721,Mexico,Puebla FC
6220,E. Rivière,27,69,69,1743,France,FC Metz
6221,M. Dal Hende,26,69,69,1944,Denmark,FC Midtjylland
6222,M. Dal Hende,26,69,69,1944,Denmark,FC Midtjylland
6223,Yannick Djaló,31,69,69,1794,Portugal,Vitória de Setúbal
6224,A. Caracciolo,35,69,69,1510,Italy,Brescia
6225,E. Assifuah,23,69,74,1730,Ghana,Le Havre AC
6226,L. Robles,30,69,69,1827,Mexico,Club Atlas
6227,G. Madine,26,69,69,1670,England,Cardiff City
6228,R. Stearman,29,69,69,1561,England,Sheffield United
6229,G. Barnes,28,69,69,1816,Jamaica,Colorado Rapids
6230,J. Medina,20,69,79,1747,Paraguay,New York City FC
6231,A. Oukidja,28,69,70,1087,France,RC Strasbourg Alsace
6232,Oriol Rosell,24,69,73,1767,Spain,Orlando City SC
6233,W. Saïd,22,69,78,1644,France,Dijon FCO
6234,E. Armenteros,31,69,69,1825,Argentina,Rayo Vallecano
6235,Paulo Daineiro,33,69,69,1712,Brazil,Chapecoense
6236,R. Vincelot,31,69,69,1880,France,Bradford City
6237,D. Williams,24,69,71,1708,Republic of Ireland,Blackburn Rovers
6238,L. Castaldo,35,69,69,1589,Italy,Avellino
6239,L. Chiaretti,29,69,69,1671,Brazil,Cittadella
6240,R. Lenis,24,69,70,1724,Colombia,Atlético Nacional
6241,M. Mier,26,69,69,1801,Uruguay,La Equidad
6242,A. Kakuba,26,69,70,1686,Uganda,CD Feirense
6243,E. Salomonsson,28,69,69,1828,Sweden,IFK Göteborg
6244,Y. de Lanlay,25,69,70,1810,Norway,Rosenborg BK
6245,J. Gómez,23,69,73,1842,Mexico,Querétaro
6246,D. Bassi,32,69,69,1098,Italy,Spezia
6247,E. Lichaj,28,69,69,1757,United States,Nottingham Forest
6248,Rui Correia,26,69,70,1486,Portugal,FC Paços de Ferreira
6249,D. Buzzegoli,34,69,69,1942,Italy,Ascoli
6251,B. Paulsen,25,69,72,1815,Denmark,Hammarby IF
6252,H. Magnússon,24,69,74,1637,Iceland,Bristol City
6253,F. Aristeguieta,25,69,72,1721,Venezuela,América de Cali
6254,E. Godoy,23,69,76,1555,Argentina,Belgrano de Córdoba
6256,Ever Sineiro,29,69,69,1841,Brazil,Coritiba
6257,O. Petrák,25,69,73,1728,Czech Republic,1. FC Nürnberg
6258,K. Bua,23,69,75,1637,Switzerland,FC Basel 1893
6259,M. Nelom,26,69,70,1959,Netherlands,Sparta Rotterdam
6260,C. Arango,22,69,77,1597,Colombia,CD Aves
6261,B. Sanneh,22,69,80,1648,Gambia,FC Midtjylland
6262,C. Lepoint,32,69,69,1839,Belgium,KV Kortrijk
6263,S. Michel,26,69,69,1759,Germany,SC Paderborn 07
6264,J. Beckford,33,69,69,1687,Jamaica,Bury
6265,M. Correia,28,69,69,1659,Portugal,1. FC Kaiserslautern
6266,D. Burn,25,69,71,1501,England,Wigan Athletic
6267,S. Willems,26,69,71,1709,France,Sporting de Charleroi
6268,A. Ajeti,20,69,76,1642,Switzerland,FC Basel 1893
6269,Enaldo Paneira,25,69,69,1580,Brazil,Cruzeiro
6270,F. Diabaté,21,69,80,1608,Mali,Leicester City
6271,L. Agbenyenu,20,69,77,1801,Ghana,Sporting CP
6272,D. Vaughan,34,69,69,1847,Wales,Nottingham Forest
6273,Alex,25,69,70,1772,Portugal,FC Pro Vercelli 1892
6274,J. Bendik,28,69,71,994,United States,Orlando City SC
6275,S. Gallagher,21,69,80,1790,England,Birmingham City
6276,N. Hauptmann,21,69,80,1728,Germany,SG Dynamo Dresden
6277,Caro,24,69,75,1697,Spain,Córdoba CF
6278,C. Osmanpaşa,29,69,69,1536,Turkey,Akhisar Belediyespor
6279,Felipe Pires,22,69,74,1655,Brazil,FK Austria Wien
6280,Renato Rochela,25,69,69,1667,Brazil,Avaí FC
6281,J. Henry,28,69,69,1812,England,Oxford United
6282,L. James,24,69,74,1665,Nigeria,Molde FK
6283,L. James,24,69,74,1665,Nigeria,Molde FK
6284,D. Bain,23,69,78,1452,France,Le Havre AC
6285,J. Lolley,24,69,72,1759,England,Nottingham Forest
6286,X. Chavalerin,26,69,70,1792,France,Stade de Reims
6287,R. Cáseres,23,69,76,1726,Argentina,Vélez Sarsfield
6288,L. Köteles,32,69,69,1094,Hungary,FC København
6289,V. Sané,27,69,69,1663,Senegal,AJ Auxerre
6290,R. Camacho,26,69,69,1624,France,Montreal Impact
6291,C. Schwegler,33,69,69,1776,Switzerland,FC Luzern
6292,A. Polo,22,69,78,1598,Peru,Portland Timbers
6293,R. Brežančić,27,69,69,1740,Serbia,SD Huesca
6294,S. Camille,31,69,69,1829,France,CD Tenerife
6295,Douglas,26,69,69,1906,Brazil,SL Benfica
6296,M. Zaracho,19,69,85,1828,Argentina,Racing Club
6297,C. Oliveira Souza,21,69,75,1738,Brazil,MSV Duisburg
6298,Nano,32,69,69,1938,Spain,UD Almería
6299,M. Heylen,23,69,73,1583,Belgium,SV Zulte-Waregem
6300,G. Díaz,29,69,69,1913,Argentina,Vélez Sarsfield
6301,Trujillo,29,69,69,1570,Spain,UD Almería
6302,B. Al Nakhli,29,69,69,1677,Saudi Arabia,Al Ittihad
6303,J. Vanlerberghe,21,69,77,1842,Belgium,Club Brugge KV
6304,L. Villalba,22,69,74,1810,Argentina,Club Atlético Huracán
6305,D. Maresic,17,69,83,1486,Austria,SK Sturm Graz
6306,M. Żyro,24,69,72,1793,Poland,Charlton Athletic
6307,L. Vásquez,25,69,71,1613,Colombia,América de Cali
6308,S. Salazar,21,69,79,1565,Colombia,Independiente Santa Fe
6309,A. Erdem,28,69,69,1736,Turkey,Medipol Başakşehir FK
6311,A. Al Ruwaili,30,69,69,1941,Saudi Arabia,Al Taawoun
6312,D. Cavaré,22,69,76,1672,France,Barnsley
6313,V. Hedenstad,26,69,70,1849,Norway,Rosenborg BK
6314,J. O'Shea,36,69,69,1500,Republic of Ireland,Sunderland
6315,J. Smith,22,69,77,1030,England,Nottingham Forest
6316,Rubén Alcaraz,26,69,70,1867,Spain,UD Almería
6317,Rômulão Selva,25,69,69,1676,Brazil,Vitória
6318,K. Higashi,26,69,69,1816,Japan,FC Tokyo
6319,Bellvis,32,69,69,1837,Spain,AD Alcorcón
6320,E. Torregrossa,25,69,72,1572,Italy,Brescia
6321,G. Gaudino,20,69,82,1623,Germany,Chievo Verona
6322,Emu Teixeira,29,69,69,1844,Brazil,Palmeiras
6323,N. Ninković,22,69,77,1694,Serbia,Empoli
6324,Z. Yavru,25,69,70,1811,Turkey,Gençlerbirliği SK
6325,Eber Bessa,25,69,72,1958,Brazil,Clube Sport Marítimo
6326,J. Niezgoda,22,69,78,1610,Poland,Legia Warszawa
6327,J. Posavec,21,69,81,1015,Croatia,Palermo
6328,Roberto Soira,33,69,69,1600,Brazil,Botafogo
6329,C. Leitgeb,32,69,69,1775,Austria,FC Red Bull Salzburg
6330,O. Khoblenko,23,69,76,1596,Ukraine,Lech Poznań
6331,B. Mokulu,27,69,69,1679,DR Congo,US Cremonese
6332,C. Pinsoglio,27,69,69,1062,Italy,Juventus
6333,A. Sadiku,26,69,70,1620,Albania,Levante UD
6334,V. Elm,31,69,69,1750,Sweden,Kalmar FF
6335,C. Embalo,22,69,77,1647,Guinea Bissau,Brescia
6336,H. Robson-Kanu,28,69,69,1763,Wales,West Bromwich Albion
6337,C. Aquino,25,69,71,1784,Argentina,Unión de Santa Fe
6338,Calero,21,69,76,1474,Spain,Real Valladolid CF
6339,J. Repas,20,69,80,1708,Slovenia,Stade Malherbe Caen
6340,S. Napoleoni,31,69,69,1606,Italy,Medipol Başakşehir FK
6341,H. Rodríguez,27,69,71,1654,Mexico,Puebla FC
6342,P. Cibicki,23,69,74,1746,Sweden,Molde FK
6343,A. DeLaGarza,29,69,69,1842,Guam,Houston Dynamo
6344,A. DeLaGarza,29,69,69,1842,Guam,Houston Dynamo
6345,D. Ivan,22,69,75,1822,Slovakia,FC Pro Vercelli 1892
6346,C. Varrault,37,69,69,1619,France,Dijon FCO
6347,D. Rubio,24,69,73,1748,Chile,Sporting Kansas City
6348,S. Hedlund,24,69,72,1697,Sweden,1. FC Union Berlin
6349,E. Hestad,22,69,76,1851,Norway,Molde FK
6350,A. Montero,22,69,79,1145,Colombia,Deportes Tolima
6351,M. Frýdek,25,69,72,1963,Czech Republic,Sparta Praha
6352,M. Hartel,21,69,77,1669,Germany,1. FC Union Berlin
6353,H. Reed,22,69,77,1809,England,Norwich City
6354,G. Koomson,22,69,76,1744,Ghana,SK Brann
6355,T. Ambrose,20,69,79,1639,France,NAC Breda
6356,Fede,20,69,78,1838,Spain,Sevilla Atlético
6357,F. Cassata,19,69,80,1657,Italy,Sassuolo
6358,Kim Shin Wook,29,69,69,1759,Korea Republic,Jeonbuk Hyundai Motors
6359,D. Horgan,24,69,72,1711,Republic of Ireland,Preston North End
6360,D. Pavlovic,29,69,69,1829,Bosnia Herzegovina,Crotone
6361,Lee Yeong Jae,22,69,76,1784,Korea Republic,Ulsan Hyundai FC
6362,T. Matthys,33,69,69,1926,Belgium,KV Mechelen
6363,M. Schäffler,28,69,69,1640,Germany,SV Wehen Wiesbaden
6364,I. Portnyagin,28,69,69,1660,Russia,FC Ural Yekaterinburg
6365,N. Saint-Ruf,24,69,73,1545,France,Football Bourg En Bresse Peronnas 01
6366,M. Welzmüller,27,69,69,1800,Germany,VfR Aalen
6367,D. Melo,23,69,76,1156,Chile,CD Palestino
6368,Pedro Pereira,19,69,81,1723,Portugal,Genoa
6369,V. Barkas,23,69,74,1046,Greece,AEK Athens
6370,Y. Okubo,35,69,69,1694,Japan,Júbilo Iwata
6371,Q. Moll,26,69,70,1748,Germany,Eintracht Braunschweig
6372,A. Contreras,24,69,74,1594,Chile,Universidad de Chile
6373,J. Rodwell,26,69,69,1936,England,Sunderland
6374,Juan Carlos,29,69,70,1282,Spain,CD Lugo
6375,M. Riemann,28,69,69,1302,Germany,VfL Bochum 1848
6376,Jung Jo Gook,33,69,69,1656,Korea Republic,Gangwon FC
6377,Xavi Molina,30,69,69,1732,Spain,Gimnàstic de Tarragona
6378,S. Thesker,26,69,72,1588,Germany,FC Twente
6379,Ailton Cardenhas,29,69,69,969,Brazil,Coritiba
6380,E. Cascione,33,69,69,1929,Italy,Cesena
6381,C. Martin,28,69,69,1750,Scotland,Reading
6382,G. Kyei,21,69,76,1642,France,Stade de Reims
6383,G. Montiel,20,69,81,1720,Argentina,River Plate
6384,F. Bolzoni,28,69,69,1845,Italy,Spezia
6385,M. Kilgallon,33,69,69,1502,England,Bradford City
6386,L. Wahlqvist,20,69,75,1738,Sweden,IFK Norrköping
6387,Pichu Atienza,27,69,71,1392,Spain,CF Reus Deportiu
6388,G. Lorenzetti,32,69,69,1871,Chile,Universidad de Chile
6389,P. Carlgren,25,69,73,1056,Sweden,Atiker Konyaspor
6390,F. Friday,22,69,75,1621,Nigeria,Sparta Rotterdam
6391,D. Johannesson,23,69,76,1752,Iceland,Real Oviedo
6392,M. Al Shalhoub,36,69,69,1675,Saudi Arabia,Al Hilal
6393,A. Le Tallec,32,69,69,1759,France,US Orléans Loiret Football
6394,A. Niz,29,69,69,1578,Argentina,Club Atlético Tigre
6395,A. Avlonitis,27,69,69,1570,Greece,Panathinaikos FC
6396,F. Núñez,38,69,69,1230,Chile,Santiago Wanderers
6397,M. Steinhöfer,31,69,69,1906,Germany,SV Darmstadt 98
6398,D. Kolovos,24,69,74,1718,Greece,KV Mechelen
6399,M. Tahrat,27,69,70,1548,Algeria,Valenciennes FC
6400,O. Bayram,25,69,71,1975,Turkey,Akhisar Belediyespor
6401,Z. Boucher,25,69,72,1181,France,AJ Auxerre
6402,A. Akaichi,28,69,69,1663,Tunisia,Al Ittihad
6403,A. Correa,23,69,75,1720,Colombia,La Equidad
6404,L. Mousset,21,69,77,1631,France,Bournemouth
6405,L. Mousset,21,69,77,1631,France,Bournemouth
6406,T. Beermann,26,69,71,1505,Germany,1. FC Heidenheim 1846
6407,V. Cabrera,24,69,72,1610,Argentina,Montreal Impact
6408,F. Ballo Touré,20,69,80,1794,France,LOSC Lille
6409,P. Kitchen,25,69,71,1831,United States,LA Galaxy
6410,A. Taggart,24,69,74,1738,Australia,Perth Glory
6411,M. Salvi,23,69,77,1148,Switzerland,FC Basel 1893
6412,S. Väisänen,23,69,75,1607,Finland,SPAL
6413,Fábio China,24,69,72,1691,Portugal,Clube Sport Marítimo
6414,D. Perquis,31,69,69,1118,France,Valenciennes FC
6415,E. Zelazny,25,69,72,994,France,ESTAC Troyes
6416,Fredy,27,69,69,1732,Angola,Os Belenenses
6417,M. Alexe,27,69,69,1785,Romania,Kardemir Karabükspor
6418,Lee Seul Chan,23,69,74,1823,Korea Republic,Jeonnam Dragons
6419,K. Narey,22,69,73,1793,Germany,SpVgg Greuther Fürth
6420,J. Mæhle,20,69,79,1727,Denmark,KRC Genk
6421,S. Alami,24,69,73,1701,Morocco,Paris FC
6422,M. Ciofani,29,69,69,1576,Italy,Frosinone
6423,J. Minala,20,69,79,1791,Cameroon,US Salernitana 1919
6424,O. Mazuch,28,69,69,1452,Czech Republic,Hull City
6425,Nicolas,29,69,69,1103,Brazil,Hellas Verona
6426,I. Blanco,34,69,69,1780,Argentina,Atlético Tucumán
6427,A. Kolev,24,69,74,1757,Bulgaria,Sandecja Nowy Sącz
